id	texto	clase
12918	@user @user Hubo muchos aplaudidores q´ justificaron falta de conocimiento absoluto en la materia de la directora propuesta q´ supuesta/ iba a ser suplida con gestión. Nombramientos políticos a granel.  Funcionarios preparados y nombrados x concurso sujetos a acoso político.  ¿Independencia?	normal
539	¡Todos los negros son criminales! Sus acciones son una mancha en nuestra hermosa América. Están llenando nuestras calles de crimen, violencia y drogas. No hay por qué quererlos aquí.	odio
13468	Los sets lucen un servicio,,, pero es que como siempre hay que tener las expectativas super bajas porque va a ser una puta mierda veras	normal
8170	@user @user Si encarcelas a los weones que van al Fantasilandia y los mall también, concuerdo.	incivilidad
6230	"➡️ #ProyectoenTrámite En la Comisión de Mujeres y Equidad de Género se analiza el proyecto que sanciona la violencia gineco-obstétrica 🤰🧑‍🍼, para garantizar un #partorespetado a la madre, al recién nacido y el o la acompañante. 

Aquí te contamos de qué se trata. 👇 https://t.co/PYQ2Ehllm9"	normal
11070	@user @user Hay que cagarlos a tiros a estos mapuches de mierda.!!!!!	odio
3136	@user Es injusticia que la gente hasta antes del maldito estallido delictual , era 20 veces menos pobre que hace 30 años atrás??!!	incivilidad
2427	@user Eso va para algunos soberbios como el pelotas de eguiluz, que decían soberbiamente que dudamel porque era venezolano no podía dirigir a la U. ( su problema es q es malo no su país) Chile no es un país futbolizado y afuera no existimos.	normal
1326	"@user Los Jesuitas: ""Que no fueron notificados...""  y los inmigrantes ingresaron formalmente al país?dedicándose a delinquir, al narcotráfico, achorros, okupas, asaltos, abordazos, etc.. y regalones, los mandan en avión, deben ponerlos en la frontera, por donde ingresaron ilegalmente."	normal
1043	@user @user Jajja cambios con una ignorante que ni siquiera sabe a qué postula .... jajajajjajajaakJAAJAJAJAJAJJAKAJA	incivilidad
5761	Que nos sirva de ejemplo para las presidenciales. Los fachos salen como hormigas a apoyar lo que sea que les ayude a mantener sus privilegios, incluso a una 💩DC. Así tendremos que hacerlo. #VOTACIONES2021	incivilidad
3489	Recuperé mi instagram ctm, quiero llorar 😭😭😭😭😭	incivilidad
11504	@user @user Petrochanda asqueroso hijo de puta!! Esa guardia indígena son una banda de forajidos patrocinados por la Colombia inhumana y los dineros del narco tráfico y de las FARC!! Fuera de Cali, siniestros bandidos!!	odio
4870	"@user Por lo menos yo no lo hare, que se vayanntodos estos weones a la cresta
Entre votar por un coyote o una hiena los dos  son unos carroñeros
Por el unico que fui apoderado fue por los candidatis que apiyaban a Jose Antonio Kast, asi lo haré en la proxima eleccion"	incivilidad
13588	@user debe ser un mapuche como maldonado	odio
3300	@user saquense los ojos entre Uds no mas y lambanse las heridas....rascas..	incivilidad
2304	Peruanos reculiaos , no la pecheen	incivilidad
9911	@user @user Jajajajajaja fachos siendo fachos ! 🤡	incivilidad
13964	@user No ya, si solo faltaba que tuviese miles xDDD  Es muy lamentable eh, me apareció por la TL un RT que le dio una mutual y se me hinchó la vena 🤣🤣🤣	normal
9532	Un delincuente muerto durante procedimiento polici... https://t.co/lTK845wjK1	incivilidad
2786	@user Yo amo a la que canta Lamento Boliviano ajajajaja	normal
8222	"@user @user Simpáticos  los gráficos

La Positividad ha estado estable (alta) entre 9 y 10.5% desde hace más de dos meses. Hoy va levemente a la baja, al igual que Re (esperemos continúe)

Desconozco si estos monos intentaron ser predictivos. 
A la luz de 10 días después, que aprendieron?"	incivilidad
4449	@user Callate vieja ctm inculiable!!	incivilidad
5678	⭕ Dentro del delincuente más despiadado y la prostituta más obcena hay dos niños llorando y clamando a voces por un poco de amor.	normal
1490	"@user En las reuniones familiares (todos buenos para cantar y guitarrear, excepto yo): ""Cante, mijita, cante"". Ahora se debe estar revolcando de la risa en el lugar en el que está porque llevo 1 año tomando clases de canto..."	normal
11362	#YoEstoyConBeto Porque es una de las pocas personas que no ha tenido miedo de denunciar el paramilitarismo y se ha empeñado en buscar formas de construir un mejor país. Fuerza @user cuando las cosas se ponen dificiles quiere decir q vas por buen camino. Hay que seguir.	normal
7105	@user Lo dice un pobre weon que no representa a nadie 😆	incivilidad
14862	@user Inclusiva ya lo estás consiguiendo con tu mujer 😂😂😂😂🤦	normal
11505	@user @user @user @user @user @user Cerra el orto negro boliguayo mapuche down	odio
11418	00' @user bastarda qla analfabeta	odio
10563	@user es mucho pedir que se vistan como venezolanos	odio
14780	La Diaguita , profesora de gimnasia, pero ella no hace la Gordis, es la ignorancia pura,es una víbora, qué hay que derrotar y A Boris porque Chile está en peligro una vez más , por eso hay que votar , apoderado de mesa, si amamos Chile 🇨🇱 que venza el Bien https://t.co/wRvOOA1RP2	odio
11588	@user Si existe algo a lo que no se le debe creer sin a las promesas del gobierno colombiano.	normal
6136	En el marco del plan de acción Juntos Nos Cuidamos, @user distrito Norte entregó en #Calama + 500 kits sanitarios😷🧴destinados a mujeres de los programas del SernamEG y otros, a mujeres privadas de libertad producto de la alianza virtuosa con @user y @user https://t.co/RwvHGDugkE	normal
3030	@user No tuve el honor jajaja (menos mal!)	normal
4130	@user si que rico que me culiaras en la calle negro rico, y ese rico pico	incivilidad
11077	Pero volvete a tu aldea mapuche de mierda	odio
5192	@user Puede que Venezuela haya recibido chilenos, pero no fueron INVADIDOS por chilenos. Esa es la diferencia.	normal
10911	YA SE FUERON,VENECOS CULIAOS FACHOS O TODAVÍA QUIEREN VENIR A DICTAR LAS NORMAS QUE NO SE ATREVIERON A DEFENDER EN SU PAÍS, RATAS CULIAS? VÁYANSE NO MAS,CHUCHESUMADRES, QUE PA ARRANCAR SON BUENOS. NI PA LA PELOTA LO SON. CHAO,GILES CULIAOS. Buenas noches. 🤗	odio
494	Nosotros tenemos que trabajar honestamente para tener un buen estilo de vida, pero estas venezolanas simplemente no hacen nada. Están siempre pidiendo ayuda, ¡es enfermizo! 	odio
121	A favor de la libertad y la igualdad de los seres humanos, nos oponemos firmemente a cualquier tipo de discriminación racial. Los seres humanos negros deben tener seguridad y respeto igual que los demás. 	normal
6156	Autoridades destacan ingreso de mujeres a labores operativas de Ultraport y Puerto Mejillones https://t.co/rykTuBvKDA	normal
8108	@user Por esta gente a los de izq nos tratan de payasos	incivilidad
5534	Ya empezó a hacer tiempo Lampe ctm	incivilidad
12764	estaba con tanta bronca que me vine al gym a levantar todo el peso que pudiera pero hay un detalle y es que me olvidé de que tenía una lesión, ahora estoy así 😭🤕	normal
12658	"Apoyo plenamente la expulsión de ""inmigrantes"" que huyendo de su país, vienen a ensuciar Chile. Todos los días la TV muestra a extranjeros delinquiendo. https://t.co/DpCbAtZXLf"	odio
3975	Proponen como agravante penal cometer delitos contra una mujer embarazada https://t.co/uJUXTp4OW3 #Copiapó #Vallenar	normal
960	QUE LE PEGAI AL CHARLES GIL CONCHETUMARE #PartyChilensisFtLaRoja	incivilidad
3530	de los 956 memes de viajero del tiempo me ha hecho reir UNO. soy un amargao ctm	incivilidad
2789	“Ante la mínima a nosotros nos sacan 18 jugadores” PEGUE BOLIVIANO PEGUE	normal
2918	Se abrieron las grandes Alamedas en el área boliviana.	normal
15094	@user A quién le importa la opinión de un CSM como tú!!!  #NoMasInmigrantes   #NoEsInmigracionEsINVASION   #IzquierdaMiserableYTerrorista https://t.co/mkX9YzalOr	odio
10817	@user Si así son estos mapuches qls, mientras acá los progres zurdos aweonaos dicen, somos todos chilenos y bla bla, los mapuches los tratan como extranjeros y los muy weetas con sus banderitas de moda prestandoles ropa, como si les importaran a los mapuches.	odio
14613	@user EN CHILE SOLO EXISTE ELLA LA MAS BELLA.    EL RESTO SON TRAPOS, JAMÁS MI BANDERA.  🇨🇱🪓☠️🪓🇨🇱 https://t.co/XCbGDj9cW4	normal
5825	@user Perdió porque es tóxica e ignorante!!	incivilidad
13739	@user hombre menstruante jajaja	odio
430	No hay nada bueno que se pueda decir de ellos. No hay nada positivo de su comportamiento. Están destruyendo la cultura, la moral y los principios. ¡Es hora de que los bisexuales sean aniquilados! Están manchando la sociedad, y no hay forma de detenerlos. Son los peores y deben ser castigados.	odio
363	En conclusión, los peruanos son una vergüenza para el resto del mundo. Nunca entenderán los valores de la vida, el respeto mutuo y la buena educación. No hay motivo para que respeten a los demás, porque solo son una panda de ignorantes y sin educación.	odio
12110	Me tocó cocinar, no se que va salir de esto. Maldita sea ser la unica mujer	odio
12020	@user @user Boludo, negro, coya, mapuche y peronista!!	odio
7001	ahora si ctm!!!!! #thelegendofzelda	incivilidad
14093	@user @user ha sonado hasta aquí la hostia mi loca	normal
5164	@user @user Una pena y usted debe comprometerse en liberar a los que quedan por eso voto por usted para que termine con esa venganza brutal de la izquierda  esta es la línea que debe seguir terminar con las injusticias lo mismo con los chilenos que llevan años esperando sus viviendas	normal
15266	@user Vete pa la pinga aweba, Puerto Escondido es una barriada que tiene sectores	incivilidad
9603	Entre los delincuentes y los terroristas, y los políticos que defienden a los delincuentes y los terroristas, Chile se va a terminar yendo al hoyo...😒	incivilidad
12544	hoy le dije a mi abuela q me gusto un perfume y recién m lo acaba d regalar, mujer yo la amooooooo	normal
14022	@user No es xenofobia, seguramente tu no tienes que lidiar con sus escándalos peleas gritos, POR QUE NO HABLAN, GRITAN y sus caga de fritangas dejando todo sucio. A mi me tienen aburrida, por mi que se vayan todos.	odio
13201	@user @user @user @user No fue mediante la fuerza, fue el poder legislativo, el poder judicial que declaró el gobierno de Allende inconstitucional por las graves faltas a los DDHH y a las leyes. Por último, todo Chile le pidió a las FFAA retomar el orden y salvar a la patria.	normal
2321	Sabiendo los resultados de las elecciones de Perú en Chile, sólo queda concluir que los peruanos en Concepción son muy fachos 🙂	incivilidad
6420	ayer volví a andar en bici y me saqué la rechucha con una manguera y me pegué en la rodilla cagá :)	incivilidad
1171	@user Pero si estos hueones no conocen ni lo que es la capacidad intelectiva ¿qué se les puede pedir? La @user está formada por ignorantes, resentidos y pusilánimes, electos por otros peores que ellos	incivilidad
13620	2021 tu puta madre por si acaso	normal
9869	#ElDíaInforma Ministro Delgado defiende expulsión de grupo migrantes efectuada este domingo 👉 https://t.co/vn1xeYA82l https://t.co/euoTzusbwY	normal
2950	Se vienen esas clandestinas de nuevo.... https://t.co/cjHVq6hjul	normal
14270	@user @user @user Rechazo ,estoy asi que me lkamen mujer y no ser menstruante ,los eyaculantes	odio
12235	q lindo es estar en casa d pijama y al lado d la estufa... ahora estaría corriendo atrás d una pelota con el frío q hace	normal
11453	Ceñí el sábado ala feria a ayudarnos para salvar a INDIA !!!!, https://t.co/eWPbl3eWqp	normal
815	¡Los gays son una desgracia para la humanidad! El matrimonio entre personas del mismo sexo es una abominación. Estas personas solo buscan desviar la atención de la moralidad y transformar la mente de los jóvenes al mal camino.	odio
13414	SIN IMPORTAR SI FUE HOMBRE O MUJER!! TIENEN QUE HACERLAS SUFRIR A ESAS PERSONAS, TIENEN QUE CORTAR Y QUEMAR CADA PARTE DE SUS CUERPOS, antes meterles un hierro caliente en sus genitales https://t.co/42wIHZHkHB	odio
11334	@user la mitad en blanco y negro	normal
7503	"@user 15 a uno con el DT Piiñera. 
Son muy malos los weones."	incivilidad
3060	@user @user HA LLEGADO OLIVEEEEEEEEEEEEEEER (gritando desde la sala, hasta la cancha negra, y despuésle tapo un penal al mono)	normal
8017	@user @user @user estimado matias fuentes, esa mujer es la indicada, cuídela 🤝	normal
6864	@user Enda falopear con la naya mejor.......  Comunistaxxx asquerosos	incivilidad
11444	@user @user Re maricón.	odio
14941	"@user Cerruta es una pobre idiota. Yo también se ""quién"" hizo el diario, quien lo pensó, quien lo dirigió, quien le dio forma. No esta que estaba embelesada con ""el Carlo"". Y se la paso buen rato fuera de la redacción. En fin, tengo que pensar que también es una limitada. No hay caso"	incivilidad
13836	@user La Misoginia es parte del crimen sin castigo? Cuál fue la ofensa? Que una mujer sea descubierta maltratando a un hombre?	odio
